,polarity,date,tweet,tweet_processed,tweet_processed2
841,negatif,,@RoyalSegolene tout a fait daccord avec vous. Jamais vu un gouvernement @EmmanuelMacron aussi anxiogène pour le peuple. Sa voix me fait du bien #Reformedesretraites qui divise #SuppressionAPL #Reformeduchomage. On ne dirige pas un pays comme une start-up #RégressionSociale,tout fait daccord jamais vu gouvernement aussi anxiogène peuple voix fait bien reformedesretraites divise suppressionapl reformeduchomage dirige pays comme start up régressionsociale,tout faire daccord jamais voir gouvernement aussi anxiogène peupler voix faire bien reformedesretraites diviser suppressionapl reformeduchomage diriger pays comme start up régressionsociale
842,positif,,Macron il envisage une #RéformeDesRetraites et finalement finit par augmenter les salaires ! Les #BasSalaires aussi ? Le salaire en début de carrière ou en fin de carrière ? Dans quels #CorpsDeMétiers ? Comment échelonne-t-il les différents paliers d'augmentation dans la carrière,macron envisage réformedesretraites finalement finit augmenter salaires bassalaires aussi salaire début carrière fin carrière quels corpsdemétiers comment échelonne différents paliers augmentation carrière,macron envisager réformedesretraites finalement finir augmenter salaire bassalaires aussi salaire début carrière fin carrière quel corpsdemétiers comment échelonner différent palier augmentation carrière
843,positif,,Macron il envisage une #RéformeDesRetraites et finalement finit par augmenter les salaires ! Les #BasSalaires aussi ? Le salaire en début de carrière ou en fin de carrière ? Dans quels #CorpsDeMétiers ? Comment échelonne-t-il les différents paliers d'augmentation dans la carrière,macron envisage réformedesretraites finalement finit augmenter salaires bassalaires aussi salaire début carrière fin carrière quels corpsdemétiers comment échelonne différents paliers augmentation carrière,macron envisager réformedesretraites finalement finir augmenter salaire bassalaires aussi salaire début carrière fin carrière quel corpsdemétiers comment échelonner différent palier augmentation carrière
844,negatif,,#LaSeuleSolutionLePartageDesRichesses #GiletsJaunes #GreveGenerale #Retraites #reformedesretraites #FiersDeLaGrève #FieresDeLaGreve #MacronDemission,laseulesolutionlepartagedesrichesses giletsjaunes grevegenerale retraites reformedesretraites fiersdelagrève fieresdelagreve macrondemission,laseulesolutionlepartagedesrichesses giletsjaunes grevegenerale retraiter reformedesretraites fiersdelagrève fieresdelagreve macrondemission
845,negatif,,"Nous payons pour ceux qui fument qui bouffent,boivent n'importe quoi et vous déremboursez #homéopathie #Homeopathy alors que nous coûtons 35%de moins que les autres! ABS #pollution #Bio #biodiversité #reformedesretraites #Retraites HONTE #Macron2022 #MacronDemission #Buzin #LCI",payons ceux fument bouffent boivent importe quoi déremboursez homéopathie homeopathy alors coûtons 35 moins autres abs pollution bio biodiversité reformedesretraites retraites honte macron2022 macrondemission buzin lci,payer celui fumer bouffer boire importer quoi déremboursez homéopathie homeopathy alors coûter 35 moins autre abs pollution bio biodiversité reformedesretraites retraiter honte macron2022 macrondemission buzin lci
846,negatif,,l'ancien palais de justice de Nantes ! profiteur : Exploiteur de la misère humaine. Personne qui tire un profit illégitime ou excessif du travail d'autrui. #Retraitesparpoints #FiersDeLaGreve #ReformeDesRetraites #GiletsJaunes #greve29decembre,ancien palais justice nantes profiteur exploiteur misère humaine personne tire profit illégitime excessif travail autrui retraitesparpoints fiersdelagreve reformedesretraites giletsjaunes greve29decembre,ancien palais justice nantes profiteur exploiteur misère humain personne tirer profit illégitime excessif travail autrui retraitesparpoints fiersdelagreve reformedesretraites giletsjaunes greve29decembre
847,positif,,Le dialogue social est la pierre angulaire de toute réforme: écoute et ouverture avec @PatrickVignal #reformedesretraites #LaRem #Montpellier,dialogue social pierre angulaire toute réforme écoute ouverture reformedesretraites larem montpellier,dialoguer social pierre angulaire tout réformer écouter ouverture reformedesretraites larem montpellier
848,negatif,,Oui. Présenter partout nos bons vœux (de retrait de la #reformedesretraites ) aux permanences des député-es. Dès que possible en 2020. Au cas où ce projet survivrait à la #GreveGenerale et ramperait jusqu'à l'assemblée ! #GiletsJaunes #stylosrouges,oui présenter partout bons vœux retrait reformedesretraites permanences député dès possible 2020 cas où projet survivrait grevegenerale ramperait jusqu assemblée giletsjaunes stylosrouges,oui poster partout bon vœux retraire reformedesretraites permanence députer dès possible 2020 cas où projet survivre grevegenerale ramper jusqu assembler giletsjaunes stylosrouges
849,negatif,,#Hollande #reformedesretraites : #Macron a remplacé #Delevoye par...#pietraszewski ; encore un mauvais choix...Quoique avec #LaREM Un parti aux #Affaires ? #AffaireMacronBenalla #AffaireFerrand #AffairePenicaud #Danone #LasVegas #AffaireLegendre #FDJ #AffaireDerugy #DelevoyeGate,hollande reformedesretraites macron remplacé delevoye pietraszewski encore mauvais choix quoique larem parti affaires affairemacronbenalla affaireferrand affairepenicaud danone lasvegas affairelegendre fdj affairederugy delevoyegate,hollande reformedesretraites macron remplacer delevoye pietraszewski encore mauvais choix quoique larem partir affairer affairemacronbenalla affaireferrand affairepenicaud danone lasvegas affairelegendre fdj affairederugy delevoyegate
850,negatif,,"Madame Royal est agaçante et un peu ridicule, pertinente aussi, mais dans quel but #reformedesretraites #LCI",madame royal agaçante peu ridicule pertinente aussi quel but reformedesretraites lci,madame royal agaçant peu ridicule pertinent aussi quel boire reformedesretraites lci
851,negatif,,#LaSeuleSolutionLePartageDesRichesses #GiletsJaunes #GreveGenerale #Retraites #reformedesretraites #FiersDeLaGrève #FieresDeLaGreve #MacronDemission,laseulesolutionlepartagedesrichesses giletsjaunes grevegenerale retraites reformedesretraites fiersdelagrève fieresdelagreve macrondemission,laseulesolutionlepartagedesrichesses giletsjaunes grevegenerale retraiter reformedesretraites fiersdelagrève fieresdelagreve macrondemission
852,negatif,,"#PenurieDeCarburant #GreveGenerale #reformedesretraites Une alliée de merde vient prêter main-forte aux #grevistes: si elle attaque l'IDF, ça va chier:",penuriedecarburant grevegenerale reformedesretraites alliée merde vient prêter main forte grevistes si attaque idf ça va chier,penuriedecarburant grevegenerale reformedesretraites allier merder venir prêter main fort grevistes si attaquer idf ça aller chier
853,negatif,,Très bonne intervention sur @CNEWS face à d'autres personnes à l'esprit étriqué ... #reformedesretraites #RegimesSpeciaux,très bonne intervention face autres personnes esprit étriqué reformedesretraites regimesspeciaux,très bon intervention face autre personne esprit étriquer reformedesretraites regimesspeciaux
854,negatif,,"#reformedesretraites Face à David Guiraud (FI), un député LREM crée un malaise général sur le... https://youtu.be/jntdltwn6Xc via @YouTube",reformedesretraites face david guiraud fi député lrem crée malaise général via,reformedesretraites face david guiraud fi députer lrem créer malais général via
855,positif,,Pouvez-vous un peu réfléchir ? Et ne pas rester bloquer sur vos position dogmatique qui est néfaste pour la France !!! Oui au changement !!! Oui à la #réformedesretraites oui à @macron2022,pouvez peu réfléchir rester bloquer position dogmatique néfaste france oui changement oui réformedesretraites oui,pouvoir peu réfléchir rester bloquer position dogmatique néfaste france oui changement oui réformedesretraites oui
856,negatif,,"Les danseurs refusent la clause du grand-père, qui ""sacrifierait les générations suivantes"", ainsi que l'institution culturelle. #reformedesretraites #greve",danseurs refusent clause grand père sacrifierait générations suivantes ainsi institution culturelle reformedesretraites greve,danseur refuser clause grand père sacrifier génération suivant ainsi institution culturel reformedesretraites greve
857,positif,,Pas de vacances pour @AuroreLalucq ! Depuis le début de la mobilisation contre la #reformedesretraites elle est en première ligne! Tout comme l'ensemble de @placepublique_ ! À demain pour cette matinale @franceinter,vacances depuis début mobilisation contre reformedesretraites première ligne tout comme ensemble demain cette matinale,vacance depuis début mobilisation contrer reformedesretraites premier ligne tout comme ensemble demain ce matinal
858,negatif,,#greve29decembre #macron #reformedesretraites #Melenchon #Paris #PenurieDeCarburant #GiletsJaunes #Acte59 #Acte60 #GreveGenerale #Greves #Retraites #MacronDestitution #greve30decembre #voeux2020 #Paris #France Hâte d'insulter Macron à son Allocution de fin d'année !,greve29decembre macron reformedesretraites melenchon paris penuriedecarburant giletsjaunes acte59 acte60 grevegenerale greves retraites macrondestitution greve30decembre voeux2020 paris france hâte insulter macron allocution fin année,greve29decembre macron reformedesretraites melenchon pari penuriedecarburant giletsjaunes acte59 acte60 grevegenerale greves retraiter macrondestitution greve30decembre voeux2020 pari france hâter insulter macron allocution fin année
859,positif,,"Si la SNCF ne peut assurer le service public, il est temps de privatiser la SNCF ! C'est ce que démontre ce syndicat dépassé par le progrès qu'on appelle la CGT. Merci à la CFDT qui est un syndicat moderne et constructif ! #reformedesretraites",si sncf peut assurer service public temps privatiser sncf démontre syndicat dépassé progrès appelle cgt merci cfdt syndicat moderne constructif reformedesretraites,si sncf pouvoir avoir service public temps privatiser sncf démontrer syndicat dépasser progrès appeler cgt merci cfdt syndicat moderne constructif reformedesretraites
860,positif,,"Heu, comment dire ? En fait non, mieux vaut lire, la bonne info :) https://twitter.com/cgtcheminots/status/1211223951617212417?s=20 #SNCF #reformedesretraites #Cheminots",heu comment dire fait non mieux vaut lire bonne info sncf reformedesretraites cheminots,heu comment dire faire non mieux valoir lire bon info sncf reformedesretraites cheminot
861,negatif,,"Puis soudain, @jmaphatie compara #Martinez à un chien. #reformedesretraites #Greve29Décembre @CgtTuifrance @AllianzCgt @CgtEduc69 @CGTPONTIVY",puis soudain compara martinez chien reformedesretraites greve29décembre,pouvoir soudain comparer martiner chien reformedesretraites greve29décembre
862,positif,,"@PresseFSU ""il y a encore un espace de parole et on attend beaucoup de la parole présidentielle de mardi"" en direct sur @BFMTV #reformedesretraites",encore espace parole attend beaucoup parole présidentielle mardi direct reformedesretraites,encore espacer parole attendre beaucoup parole présidentiel mardi direct reformedesretraites
